FECHA_CORTE,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,FECHA_EVENTO,HORA_EVENTO,COD_ESTACION,LAT_ESTACION,LON_ESTACION,ACEL_MAX_VERTICAL,ACEL_MAX_NORTE-SUR,ACEL_MAX_ESTE-OESTE
20240523,21801,Ancash,Santa,Chimbote,20220305,24527,CBTB,-9.064,-78.618,0.2876,0.8637,0.9073
20240523,221001,San Martin,Tocache,Tocache,20220305,24527,TOCA,-8.187,-76.513,0.3932,0.9728,0.8262
20240523,30201,Apurimac,Andahuaylas,Andahuaylas,20220305,24527,ANDA,-13.658,-73.377,0.1152,0.1364,0.1332
20240523,150132,Lima,Lima,San Juan de Lurigancho,20220305,24527,SJLJ,-11.995,-77.016,0.9664,1.6146,1.0451
20240523,20508,Ancash,Bolognesi,Huallanca,20220305,24527,MIPO,-9.99,-77.01,0.2496,0.2245,0.2348
20240523,150111,Lima,Lima,El Agustino,20220305,24527,HJUN,-12.051,-76.999,0.9378,1.6875,1.4479
20240523,150516,Lima,Cañete,Zuñiga,20220309,131814,ZUNI,-12.86,-76.026,0.901,1.9429,2.1634
20240523,150108,Lima,Lima,Chorrillos,20220309,131814,MSOL,-12.183,-77.032,0.0655,0.1142,0.1699
20240523,150501,Lima,Cañete,San Vicente de Cañete,20220309,131814,SVIC,-13.075,-76.387,0.8424,1.3824,1.3802
20240523,150133,Lima,Lima,San Juan de Miraflores,20220309,131814,SAMI,-12.147,-76.965,0.3796,0.354,0.5832
20240523,150401,Lima,Canta,Canta,20220309,131814,CANT,-11.471,-76.624,0.1486,0.2376,0.254
20240523,150509,Lima,Cañete,Mala,20220309,131814,MALA,-12.659,-76.629,0.2869,0.6423,0.7904
20240523,110505,Ica,Pisco,Paracas,20220309,131814,PARA,-13.828,-76.331,1.5938,2.8668,1.1551
20240523,150109,Lima,Lima,Cieneguilla,20220309,131814,CIJS,-12.115,-76.814,0.221,0.4004,0.5236
20240523,110201,Ica,Chincha,Chincha Alta,20220309,131814,CHIA,-13.412,-76.143,1.1931,1.8659,1.8823
20240523,110104,Ica,Ica,Ocucaje,20220309,131814,OCUC,-14.383,-75.679,1.4371,3.2478,5.0367
20240523,110501,Ica,Pisco,Pisco,20220309,131814,PISC,-13.711,-76.206,1.657,3.5888,4.3383
20240523,150113,Lima,Lima,Jesus Maria,20220309,131814,JEMA,-12.078,-77.046,0.1163,0.1585,0.1865
20240523,110101,Ica,Ica,Ica,20220309,131814,UICA,-14.089,-75.736,1.7171,1.9076,2.3448
20240523,150129,Lima,Lima,San Bartolo,20220309,131814,SBRT,-12.39,-76.774,0.5773,1.0128,0.9096
20240523,50601,Ayacucho,Lucanas,Puquio,20220309,131814,PQIO,-14.687,-74.118,0.1425,0.3475,0.4425
20240523,70101,Callao,Callao,Callao,20220309,131814,SLN1,-12.076,-77.235,0.1383,0.3478,0.2956
20240523,150134,Lima,Lima,San Luis,20220309,131814,SLUI,-12.073,-76.999,0.1601,0.2012,0.2164
20240523,150731,Lima,Huarochiri,Santo Domingo de los Olleros,20220309,131814,SDOL,-12.219,-76.515,0.2127,0.4426,0.4269
20240523,50114,Ayacucho,Huamanga,Vinchos,20220309,131814,OCCO,-13.286,-74.548,0.167,0.2627,0.2113
20240523,110106,Ica,Ica,Parcona,20220309,131814,PARC,-14.04,-75.699,2.5746,2.4286,2.7606
20240523,150124,Lima,Lima,Pucusana,20220309,131814,PUCU,-12.492,-76.788,0.1387,0.3018,0.2351
20240523,150118,Lima,Lima,Lurigancho,20220309,131814,CHSC,-11.942,-76.697,0.167,0.2715,0.2616
20240523,150140,Lima,Lima,Santiago de Surco,20220309,131814,ANRA,-12.127,-76.982,0.2198,0.3151,0.2549
20240523,110405,Ica,Palpa,Tibillo,20220309,131814,TIBI,-14.093,-75.175,0.5024,0.5289,0.5406
20240523,110401,Ica,Palpa,Palpa,20220309,131814,PALP,-14.538,-75.187,0.8961,1.9798,1.8684
20240523,110502,Ica,Pisco,Huancano,20220309,131814,PRS2,-13.642,-75.545,1.7813,3.0896,3.2811
20240523,150143,Lima,Lima,Villa Maria del Triunfo,20220309,131814,SCVM,-12.142,-76.941,0.1845,0.2658,0.2917
20240523,150126,Lima,Lima,Punta Hermosa,20220309,131814,PHER,-12.335,-76.826,0.4128,0.9425,0.7744
20240523,110301,Ica,Nazca,Nazca,20220309,131814,NASC,-14.823,-74.939,0.7449,1.1449,1.4173
20240523,150127,Lima,Lima,Punta Negra,20220309,131814,PNEG,-12.367,-76.794,0.6457,1.118,0.9907
20240523,150126,Lima,Lima,Punta Hermosa,20220309,131814,PHER,-12.335,-76.826,0.4462,0.9555,0.8027
20240523,70101,Callao,Callao,Callao,20220309,131814,SLN1,-12.076,-77.235,0.1447,0.3595,0.2912
20240523,150501,Lima,Cañete,San Vicente de Cañete,20220309,131814,SVIC,-13.075,-76.387,0.8817,1.3815,1.3913
20240523,150108,Lima,Lima,Chorrillos,20220309,131814,MSOL,-12.183,-77.032,0.0708,0.1217,0.1574
20240523,150129,Lima,Lima,San Bartolo,20220309,131814,SBRT,-12.39,-76.774,0.5894,1.0122,0.8888
20240523,110101,Ica,Ica,Ica,20220309,131814,UICA,-14.089,-75.736,1.7512,1.8914,2.3532
20240523,150401,Lima,Canta,Canta,20220309,131814,CANT,-11.471,-76.624,0.1495,0.2401,0.2593
20240523,150127,Lima,Lima,Punta Negra,20220309,131814,PNEG,-12.367,-76.794,0.6541,1.1266,0.9901
20240523,110401,Ica,Palpa,Palpa,20220309,131814,PALP,-14.538,-75.187,0.9134,1.9937,1.9038
20240523,21401,Ancash,Ocros,Ocros,20220311,150227,OCRO,-10.405,-77.403,0.0941,0.1584,0.1588
20240523,100701,Huanuco,Marañon,Huacrachuco,20220311,150227,HCRA,-8.603,-77.15,0.2297,0.2559,0.2416
20240523,150202,Lima,Barranca,Paramonga,20220311,150227,PMGA,-10.675,-77.818,0.2111,0.2141,0.3501
20240523,150731,Lima,Huarochiri,Santo Domingo de los Olleros,20220311,150227,SDOL,-12.219,-76.515,0.0796,0.1343,0.1349
20240523,220701,San Martin,Picota,Picota,20220311,150227,PICO,-6.92,-76.331,2.1858,0.4947,0.3458
20240523,21801,Ancash,Santa,Chimbote,20220311,150227,CBTB,-9.064,-78.618,0.3095,0.6717,0.653
20240523,131001,La Libertad,Santiago de Chuco,Santiago de Chuco,20220311,150227,SACH,-8.147,-78.173,0.2139,0.1438,0.1378
20240523,140107,Lambayeque,Chiclayo,Lagunas,20220311,150227,LAGU,-6.981,-79.65,0.1372,0.1663,0.1641
20240523,130601,La Libertad,Otuzco,Otuzco,20220311,150227,OTUZ,-7.908,-78.564,0.1285,0.1409,0.1162
20240523,250301,Ucayali,Padre Abad,Padre Abad,20220311,150227,AGUA,-9.039,-75.512,0.382,0.7873,0.6724
20240523,21001,Ancash,Huari,Huari,20220311,150227,HUAR,-9.352,-77.173,0.1209,0.196,0.1825
20240523,250101,Ucayali,Coronel Portillo,Calleria,20220311,150227,UCYL,-8.376,-74.558,2.7821,3.1529,3.9667
20240523,160201,Loreto,Alto Amazonas,Yurimaguas,20220311,150227,YURI,-5.899,-76.117,0.2916,0.2024,0.2701
20240523,20901,Ancash,Corongo,Corongo,20220311,150227,CORO,-8.566,-77.903,0.1967,0.108,0.1415
20240523,230302,Tacna,Jorge Basadre,Ilabaya,20220315,52004,IYAM,-17.419,-70.513,0.201,0.271,0.267
20240523,40409,Arequipa,Castilla,Orcopampa,20220315,52004,ORCO,-15.268,-72.344,0.5955,0.8257,0.5568
20240523,230401,Tacna,Tarata,Tarata,20220315,52004,CCTA,-17.483,-70.041,0.0775,0.3278,0.3078
20240523,180210,Moquegua,General Sanchez Cerro,Ubinas,20220315,52004,UBIS,-16.389,-70.854,0.3126,0.4576,0.6062
20240523,40701,Arequipa,Islay,Mollendo,20220315,52004,MOLL,-17.017,-72.022,0.0652,0.0839,0.1047
20240523,40115,Arequipa,Arequipa,Quequeña,20220315,52004,QUEQ,-16.558,-71.45,0.1308,0.5194,0.4725
20240523,180301,Moquegua,Ilo,Ilo,20220315,52004,ILOM,-17.635,-71.342,0.079,0.1126,0.1528
20240523,230301,Tacna,Jorge Basadre,Locumba,20220315,52004,NSLO,-17.615,-70.762,0.1786,0.2098,0.1786
20240523,230109,Tacna,Tacna,Sama,20220315,52004,SAYA,-17.862,-70.56,0.1144,0.1597,0.1915
20240523,230201,Tacna,Candarave,Candarave,20220315,52004,CAFZ,-17.269,-70.251,0.1133,0.1367,0.1707
20240523,80801,Cusco,Espinar,Espinar,20220315,52004,ESPI,-14.789,-71.407,0.4372,0.4603,0.4322
20240523,40601,Arequipa,Condesuyos,Chuquibamba,20220315,52004,CHUQ,-15.842,-72.649,0.2983,0.445,0.3593
20240523,230303,Tacna,Jorge Basadre,Ite,20220315,52004,ITEJ,-17.861,-70.966,0.3714,0.4044,0.341
20240523,40125,Arequipa,Arequipa,Vitor,20220315,52004,VITO,-16.47,-71.94,0.4726,0.4083,0.6697
20240523,180201,Moquegua,General Sanchez Cerro,Omate,20220315,52004,OMAM,-16.675,-70.971,0.162,0.399,0.2475
20240523,40801,Arequipa,La Union,Cotahuasi,20220315,52004,COTA,-15.211,-72.894,0.1428,0.2473,0.281
20240523,230302,Tacna,Jorge Basadre,Ilabaya,20220315,52004,TOQA,-17.304,-70.643,0.141,0.298,0.3401
20240523,230101,Tacna,Tacna,Tacna,20220315,52004,LYAA,-18.134,-70.569,0.0497,0.0912,0.1257
20240523,40501,Arequipa,Caylloma,Chivay,20220315,52004,CHVA,-15.636,-71.606,5.1932,11.7908,14.0439
20240523,40401,Arequipa,Castilla,Aplao,20220315,52004,APLA,-16.076,-72.49,0.278,0.4239,0.3332
20240523,40303,Arequipa,Caraveli,Atico,20220315,52004,ATIC,-16.224,-73.616,0.1076,0.2132,0.1646
20240523,40301,Arequipa,Caraveli,Caraveli,20220316,10630,CARV,-15.773,-73.368,0.2058,0.2141,0.1938
20240523,40701,Arequipa,Islay,Mollendo,20220316,10630,MOLL,-17.017,-72.022,0.3308,0.389,0.5621
20240523,80306,Cusco,Anta,Limatambo,20220316,10632,LIMA,-13.482,-72.445,0.1355,0.1113,0.1075
20240523,80801,Cusco,Espinar,Espinar,20220316,10632,ESPI,-14.789,-71.407,1.2949,1.9947,1.542
20240523,40501,Arequipa,Caylloma,Chivay,20220316,10632,CHVA,-15.636,-71.606,17.5529,25.3254,34.8348
20240523,40601,Arequipa,Condesuyos,Chuquibamba,20220316,10632,CHUQ,-15.842,-72.649,0.7508,1.2685,0.9756
20240523,40701,Arequipa,Islay,Mollendo,20220316,10632,MOLL,-17.017,-72.022,0.33,0.3988,0.5241
20240523,40401,Arequipa,Castilla,Aplao,20220316,10632,APLA,-16.076,-72.49,1.0972,1.2404,1.3971
20240523,40301,Arequipa,Caraveli,Caraveli,20220316,10632,CARV,-15.773,-73.368,0.2007,0.2131,0.1957
20240523,40801,Arequipa,La Union,Cotahuasi,20220316,10632,COTA,-15.211,-72.894,0.504,0.6367,0.9051
20240523,230201,Tacna,Candarave,Candarave,20220316,10632,CAFZ,-17.269,-70.251,0.6272,1.4473,1.2247
20240523,80101,Cusco,Cusco,Cusco,20220316,10632,CUSC,-13.52,-71.967,0.126,0.1488,0.2131
20240523,40307,Arequipa,Caraveli,Chala,20220316,10632,CHAL,-15.857,-74.247,0.1139,0.1483,0.1702
20240523,210201,Puno,Azangaro,Azangaro,20220316,10632,AZPV,-14.915,-70.2,0.0807,0.1092,0.1167
20240523,180301,Moquegua,Ilo,Ilo,20220316,10632,ILOM,-17.635,-71.342,0.5818,0.6121,0.7173
20240523,40701,Arequipa,Islay,Mollendo,20220316,10632,MOLL,-17.017,-72.022,0.33,0.3988,0.5241
20240523,230302,Tacna,Jorge Basadre,Ilabaya,20220316,10632,IYAM,-17.419,-70.513,1.2021,1.7083,1.5897
20240523,180301,Moquegua,Ilo,Ilo,20220316,10632,ILOM,-17.635,-71.342,0.5818,0.6121,0.7173
20240523,80201,Cusco,Acomayo,Acomayo,20220316,10632,ACOM,-13.923,-71.68,0.2093,0.393,0.4435
20240523,230101,Tacna,Tacna,Tacna,20220316,10632,LYAA,-18.134,-70.569,0.4731,0.495,0.7183
20240523,40303,Arequipa,Caraveli,Atico,20220316,10632,ATIC,-16.224,-73.616,0.3966,0.3694,0.4764
20240523,40101,Arequipa,Arequipa,Arequipa,20220316,10632,AREQ,-16.408,-71.531,2.9272,4.881,4.3782
20240523,110301,Ica,Nazca,Nazca,20220316,10632,NASC,-14.823,-74.939,0.0786,0.1246,0.0977
20240523,230401,Tacna,Tarata,Tarata,20220316,10632,CCTA,-17.483,-70.041,0.5349,0.9623,1.1159
20240523,210201,Puno,Azangaro,Azangaro,20220320,93947,AZPV,-14.915,-70.2,0.377,0.4733,0.5305
20240523,81301,Cusco,Urubamba,Urubamba,20220320,93947,URUB,-13.301,-72.119,0.1248,0.1779,0.1306
20240523,80201,Cusco,Acomayo,Acomayo,20220320,93947,ACOM,-13.923,-71.68,0.5537,0.8469,0.8628
20240523,81101,Cusco,Paucartambo,Paucartambo,20220320,93947,PAUC,-13.323,-71.591,1.1042,1.666,1.807
20240523,170101,Madre de Dios,Tambopata,Tambopata,20220320,93947,PTM1,-12.586,-69.187,1.4009,2.3398,2.3233
20240523,81201,Cusco,Quispicanchi,Urcos,20220320,93947,URCO,-13.686,-71.619,0.9563,1.6543,1.6827
20240523,131001,La Libertad,Santiago de Chuco,Santiago de Chuco,20220322,175125,SACH,-8.147,-78.173,0.1529,0.2845,0.2438
20240523,21801,Ancash,Santa,Chimbote,20220322,175125,CBT1,-9.085,-78.56,0.2473,0.326,0.3105
20240523,140101,Lambayeque,Chiclayo,Chiclayo,20220322,175125,CHYA,-6.771,-79.856,0.538,1.2707,1.238
20240523,130401,La Libertad,Chepen,Chepen,20220322,175125,CHEP,-7.222,-79.434,0.8289,1.4157,2.0709
20240523,21801,Ancash,Santa,Chimbote,20220322,175125,CBTB,-9.064,-78.618,0.1629,0.4396,0.3427
20240523,140102,Lambayeque,Chiclayo,Chongoyape,20220322,175125,CHNG,-6.635,-79.394,0.7357,0.9103,1.1944
20240523,130704,La Libertad,Pacasmayo,Pacasmayo,20220322,175125,PMYO,-7.409,-79.558,0.7033,0.5105,0.7056
20240523,140107,Lambayeque,Chiclayo,Lagunas,20220322,175125,LAGU,-6.981,-79.65,0.8138,1.4177,1.7134
20240523,130601,La Libertad,Otuzco,Otuzco,20220322,175125,OTUZ,-7.908,-78.564,0.2171,0.3889,0.3519
20240523,40115,Arequipa,Arequipa,Quequeña,20220324,195623,QUEQ,-16.558,-71.45,0.8973,4.6899,3.3857
20240523,40125,Arequipa,Arequipa,Vitor,20220324,195623,VITO,-16.47,-71.94,6.2068,6.5943,6.9058
20240523,230101,Tacna,Tacna,Tacna,20220324,195623,LYAA,-18.134,-70.569,0.7073,0.7716,1.0998
20240523,40501,Arequipa,Caylloma,Chivay,20220324,195623,CHVA,-15.636,-71.606,0.9793,1.3375,0.9351
20240523,81301,Cusco,Urubamba,Urubamba,20220324,195623,URUB,-13.301,-72.119,0.2386,0.2921,0.2457
20240523,150731,Lima,Huarochiri,Santo Domingo de los Olleros,20220324,195623,SDOL,-12.219,-76.515,0.1042,0.1994,0.164
20240523,80801,Cusco,Espinar,Espinar,20220324,195623,ESPI,-14.789,-71.407,0.342,0.2422,0.2267
20240523,40101,Arequipa,Arequipa,Arequipa,20220324,195623,AREQ,-16.408,-71.531,2.1335,2.407,2.4447
20240523,110106,Ica,Ica,Parcona,20220324,195623,PARC,-14.04,-75.699,0.7988,1.1611,0.9099
20240523,180301,Moquegua,Ilo,Ilo,20220324,195623,ILOM,-17.635,-71.342,0.6647,0.7611,0.774
20240523,230301,Tacna,Jorge Basadre,Locumba,20220324,195623,NSLO,-17.615,-70.762,1.5593,3.2967,2.2955
20240523,180201,Moquegua,General Sanchez Cerro,Omate,20220324,195623,OMAM,-16.675,-70.971,0.6012,0.8299,0.7629
20240523,50101,Ayacucho,Huamanga,Ayacucho,20220324,195623,AYCH,-13.149,-74.217,0.1683,0.2992,0.2608
20240523,110301,Ica,Nazca,Nazca,20220324,195623,NASC,-14.823,-74.939,1.7231,1.738,1.7653
20240523,110101,Ica,Ica,Ica,20220324,195623,UICA,-14.089,-75.736,0.3136,0.4769,0.3738
20240523,230201,Tacna,Candarave,Candarave,20220324,195623,CAFZ,-17.269,-70.251,0.6112,0.8068,0.8486
20240523,150516,Lima,Cañete,Zuñiga,20220324,195623,ZUNI,-12.86,-76.026,0.1806,0.2898,0.3844
20240523,110405,Ica,Palpa,Tibillo,20220324,195623,TIBI,-14.093,-75.175,0.6347,0.6906,0.6683
20240523,40401,Arequipa,Castilla,Aplao,20220324,195623,APLA,-16.076,-72.49,3.3107,5.6109,5.6909
20240523,40601,Arequipa,Condesuyos,Chuquibamba,20220324,195623,CHUQ,-15.842,-72.649,2.9777,3.3878,2.8013
20240523,40701,Arequipa,Islay,Mollendo,20220324,195623,MOLL,-17.017,-72.022,1.3006,1.8347,2.0223
20240523,110104,Ica,Ica,Ocucaje,20220324,195623,OCUC,-14.383,-75.679,0.4635,0.7578,0.9511
20240523,110501,Ica,Pisco,Pisco,20220324,195623,PISC,-13.711,-76.206,0.1379,0.3269,0.3144
20240523,40409,Arequipa,Castilla,Orcopampa,20220324,195623,ORCO,-15.268,-72.344,0.4379,0.4365,0.4254
20240523,30101,Apurimac,Abancay,Abancay,20220324,195623,ABAN,-13.632,-72.881,0.2912,0.4467,0.4274
20240523,81201,Cusco,Quispicanchi,Urcos,20220324,195623,URCO,-13.686,-71.619,0.4445,0.4147,0.449
20240523,80201,Cusco,Acomayo,Acomayo,20220324,195623,ACOM,-13.923,-71.68,0.2755,0.3223,0.3701
20240523,80901,Cusco,La Convencion,Santa Ana,20220324,195623,CONV,-12.866,-72.693,0.1159,0.1609,0.193
20240523,110401,Ica,Palpa,Palpa,20220324,195623,PALP,-14.538,-75.187,0.6857,1.2932,1.8961
20240523,230302,Tacna,Jorge Basadre,Ilabaya,20220324,195623,IYAM,-17.419,-70.513,3.1959,3.302,2.4248
20240523,180210,Moquegua,General Sanchez Cerro,Ubinas,20220324,195623,UBIS,-16.389,-70.854,0.3197,0.322,0.3277
20240523,230302,Tacna,Jorge Basadre,Ilabaya,20220324,195623,TOQA,-17.304,-70.643,1.0648,2.2525,2.0625
20240523,40301,Arequipa,Caraveli,Caraveli,20220324,195623,CARV,-15.773,-73.368,2.4348,2.0701,3.4041
20240523,230401,Tacna,Tarata,Tarata,20220324,195623,CCTA,-17.483,-70.041,0.8974,1.3759,1.4444
20240523,80101,Cusco,Cusco,Cusco,20220324,195623,CUSC,-13.52,-71.967,0.5294,0.6992,0.8683
20240523,40307,Arequipa,Caraveli,Chala,20220324,195623,CHAL,-15.857,-74.247,1.2863,2.5529,2.3662
20240523,30201,Apurimac,Andahuaylas,Andahuaylas,20220324,195623,ANDA,-13.658,-73.377,0.1067,0.2617,0.2674
20240523,40801,Arequipa,La Union,Cotahuasi,20220324,195623,COTA,-15.211,-72.894,0.2975,0.4087,0.3842
20240523,40303,Arequipa,Caraveli,Atico,20220324,195623,ATIC,-16.224,-73.616,1.3672,2.3902,2.7622
20240523,230109,Tacna,Tacna,Sama,20220324,195623,SAYA,-17.862,-70.56,2.9988,2.1047,1.3694
20240523,30201,Apurimac,Andahuaylas,Andahuaylas,20220329,95320,ANDA,-13.658,-73.377,0.3138,0.6501,0.6239
20240523,80306,Cusco,Anta,Limatambo,20220329,95320,LIMA,-13.482,-72.445,0.3287,0.4908,0.5534
20240523,150901,Lima,Oyon,Oyon,20220330,191142,OYOA,-10.667,-76.772,2.5413,2.5597,3.203
20240523,150811,Lima,Huaura,Sayan,20220330,191142,SAYH,-11.133,-77.192,4.1861,6.1799,6.7935
20240523,150132,Lima,Lima,San Juan de Lurigancho,20220330,191142,SJLJ,-11.995,-77.016,1.9698,3.8191,2.5561
20240523,150103,Lima,Lima,Ate,20220330,191142,HYN1,-12.013,-76.827,0.8196,0.9641,1.2249
20240523,150135,Lima,Lima,San Martin de Porres,20220330,191142,SMDP,-12.027,-77.08,1.1823,1.4668,1.821
20240523,150801,Lima,Huaura,Huacho,20220330,191142,LCHA,-11.361,-77.388,5.4073,5.7726,6.9087
20240523,100701,Huanuco,Marañon,Huacrachuco,20220330,191142,HCRA,-8.603,-77.15,0.2008,0.2235,0.2376
20240523,21801,Ancash,Santa,Chimbote,20220330,191142,CBTB,-9.064,-78.618,0.6308,1.7298,1.3137
20240523,150105,Lima,Lima,Breña,20220330,191142,SMIL,-12.061,-77.055,0.9484,1.192,1.1508
20240523,150114,Lima,Lima,La Molina,20220330,191142,UNAL,-12.085,-76.948,0.4179,0.6926,0.6849
20240523,150401,Lima,Canta,Canta,20220330,191142,CANT,-11.471,-76.624,1.1641,3.8522,3.0497
20240523,150113,Lima,Lima,Jesus Maria,20220330,191142,JEMA,-12.078,-77.046,0.9315,1.1998,1.4005
20240523,150128,Lima,Lima,Rimac,20220330,191142,RIMA,-12.023,-77.027,1.8954,2.5249,2.7001
20240523,21801,Ancash,Santa,Chimbote,20220330,191142,CBT1,-9.085,-78.56,1.797,2.5326,2.1177
20240523,130101,La Libertad,Trujillo,Trujillo,20220330,191142,TRUJ,-8.105,-79.025,0.5382,0.4514,0.6583
20240523,150130,Lima,Lima,San Borja,20220330,191142,CERA,-12.103,-76.998,1.0166,1.6147,1.3688
20240523,140107,Lambayeque,Chiclayo,Lagunas,20220330,191142,LAGU,-6.981,-79.65,0.1204,0.1405,0.2052
20240523,150133,Lima,Lima,San Juan de Miraflores,20220330,191142,SAMI,-12.147,-76.965,2.9631,4.2031,5.6366
20240523,150102,Lima,Lima,Ancon,20220330,191142,ANCA,-11.777,-77.15,2.602,5.0604,5.0164
20240523,150142,Lima,Lima,Villa el Salvador,20220330,191142,VSAL,-12.229,-76.923,1.6758,3.3568,2.6324
20240523,70101,Callao,Callao,Callao,20220330,191142,MARQ,-11.943,-77.133,3.7015,3.4754,2.9906
20240523,150103,Lima,Lima,Ate,20220330,191142,MAYA,-12.055,-76.944,1.0763,2.1095,2.0481
20240523,20901,Ancash,Corongo,Corongo,20220330,191142,CORO,-8.566,-77.903,0.2821,0.6003,0.7208
20240523,70106,Callao,Callao,Ventanilla,20220330,191142,PAVE,-11.829,-77.156,6.16,6.7289,5.6397
20240523,150108,Lima,Lima,Chorrillos,20220330,191142,CHOR,-12.195,-77.007,1.1741,2.3326,2.993
20240523,150119,Lima,Lima,Lurin,20220330,191142,LURN,-12.293,-76.858,0.9487,2.0454,2.0992
20240523,150129,Lima,Lima,San Bartolo,20220330,191142,SBRT,-12.39,-76.774,1.4841,2.2618,1.9484
20240523,130401,La Libertad,Chepen,Chepen,20220330,191142,CHEP,-7.222,-79.434,0.3414,0.3773,0.4078
20240523,150516,Lima,Cañete,Zuñiga,20220330,191142,ZUNI,-12.86,-76.026,0.4926,0.6826,0.8021
20240523,150108,Lima,Lima,Chorrillos,20220330,191142,CHRR,-12.201,-76.977,2.687,3.955,4.1418
20240523,131201,La Libertad,Viru,Viru,20220330,191142,VIRA,-8.424,-78.781,1.0076,1.3597,1.2041
20240523,150119,Lima,Lima,Lurin,20220330,191142,CITY,-12.294,-76.83,1.271,3.3322,2.3036
20240523,150122,Lima,Lima,Miraflores,20220330,191142,MIRA,-12.127,-77.008,0.8034,1.0709,1.1629
20240523,150120,Lima,Lima,Magdalena del Mar,20220330,191142,MAGD,-12.095,-77.072,1.093,1.1628,1.1329
20240523,150610,Lima,Huaral,Santa Cruz de Andamarca,20220330,191142,SAND,-11.193,-76.635,0.7595,1.4752,1.3436
20240523,150115,Lima,Lima,La Victoria,20220330,191142,VICT,-12.087,-77.022,1.2895,1.691,1.802
20240523,130601,La Libertad,Otuzco,Otuzco,20220330,191142,OTUZ,-7.908,-78.564,0.2334,0.301,0.2983
20240523,150140,Lima,Lima,Santiago de Surco,20220330,191142,ANRA,-12.127,-76.982,1.5104,1.783,1.694
20240523,150509,Lima,Cañete,Mala,20220330,191142,MALA,-12.659,-76.629,0.343,0.5983,0.5901
20240523,150131,Lima,Lima,San Isidro,20220330,191142,SNIS,-12.102,-77.033,0.9289,1.1591,1.3012
20240523,150118,Lima,Lima,Lurigancho,20220330,191142,CHSC,-11.942,-76.697,1.4901,2.2791,2.2444
20240523,150143,Lima,Lima,Villa Maria del Triunfo,20220330,191142,SCVM,-12.142,-76.941,1.8767,2.7981,3.9656
20240523,131001,La Libertad,Santiago de Chuco,Santiago de Chuco,20220330,191142,SACH,-8.147,-78.173,0.3323,0.6154,0.5197
20240523,20508,Ancash,Bolognesi,Huallanca,20220330,191142,MIPO,-9.99,-77.01,0.7597,0.6866,0.7372
20240523,150126,Lima,Lima,Punta Hermosa,20220330,191142,PHER,-12.335,-76.826,1.499,2.156,2.1822
20240523,150601,Lima,Huaral,Huaral,20220330,191142,HUAL,-11.486,-77.204,1.51,2.8894,2.6561
20240523,150124,Lima,Lima,Pucusana,20220330,191142,PUCU,-12.492,-76.788,0.4659,0.7454,0.686
20240523,150109,Lima,Lima,Cieneguilla,20220330,191142,CIJS,-12.115,-76.814,2.3875,3.6667,3.8207
20240523,21401,Ancash,Ocros,Ocros,20220330,191142,OCRO,-10.405,-77.403,6.1612,13.403,9.1468
20240523,150110,Lima,Lima,Comas,20220330,191142,FEAL,-11.916,-77.04,1.5622,3.2209,3.3946
20240523,150108,Lima,Lima,Chorrillos,20220330,191142,MSOL,-12.183,-77.032,0.5108,1.1156,1.2174
20240523,110501,Ica,Pisco,Pisco,20220330,191142,PISC,-13.711,-76.206,0.1432,0.2294,0.2484
20240523,150114,Lima,Lima,La Molina,20220330,191142,CAMA,-12.07,-76.967,1.5555,1.7406,2.0567
20240523,150731,Lima,Huarochiri,Santo Domingo de los Olleros,20220330,191142,SDOL,-12.219,-76.515,1.0904,1.6307,1.7472
20240523,130704,La Libertad,Pacasmayo,Pacasmayo,20220330,191142,PMYO,-7.409,-79.558,0.2659,0.1528,0.1701
20240523,21809,Ancash,Santa,Nuevo Chimbote,20220330,191142,CBTA,-9.128,-78.521,1.5766,1.4433,1.8979
20240523,21101,Ancash,Huarmey,Huarmey,20220330,191142,HMY2,-10.066,-78.149,3.8848,7.7223,7.6224
20240523,70104,Callao,Callao,La Perla,20220330,191142,PERL,-12.065,-77.108,1.0931,1.8974,2.0148
20240523,150111,Lima,Lima,El Agustino,20220330,191142,HJUN,-12.051,-76.999,1.5743,2.0028,2.2248
20240523,150114,Lima,Lima,La Molina,20220330,191142,RINC,-12.087,-76.923,2.3936,4.9381,4.9927
20240523,150134,Lima,Lima,San Luis,20220330,191142,SLUI,-12.073,-76.999,1.0491,1.392,2.0223
20240523,150201,Lima,Barranca,Barranca,20220330,191142,BCAA,-10.751,-77.765,21.6201,68.2629,59.4859
20240523,21001,Ancash,Huari,Huari,20220330,191142,HUAR,-9.352,-77.173,1.0609,1.7049,2.3408
20240523,20801,Ancash,Casma,Casma,20220330,191142,CASM,-9.477,-78.307,3.0913,5.3091,5.81
20240523,150125,Lima,Lima,Puente Piedra,20220330,191142,PIDR,-11.868,-77.075,3.4023,9.1498,7.6744
20240523,70101,Callao,Callao,Callao,20220330,191142,SLN1,-12.076,-77.235,0.8301,1.5257,1.7872
20240523,150127,Lima,Lima,Punta Negra,20220330,191142,PNEG,-12.367,-76.794,1.741,2.4859,2.6362
20240523,70105,Callao,Callao,La Punta,20220330,191142,ENPE,-12.072,-77.169,1.1818,1.5661,1.3419
20240523,150137,Lima,Lima,Santa Anita,20220330,191142,SANI,-12.045,-76.973,1.9716,2.1641,2.5124
